QUOTE_CONVERSION;SERVICE_NOTIFICATION;ORDER;CUSTOMER;QUANTITY;DESCRIPTION;QUOTE_COUNT;CUSTOMER_SALES_SHARE;COUNTRY_SALES_SHARE;PRICE_DEV_QU;PRIMARY_PRODUCT_SALES;SEGMENT;CONCERN;KEY_ACCOUNT;COUNTRY;COUNTRY_CLUSTERED
Success;1297;613;147;0;SP;1;0,012525733;0,032064225;0,779810789;1;Oilseed;0;0;DK;Other
Failure;1298;;34;1;SP;1;0,032574028;0,037934649;1,061939529;1;Oilseed;0;0;RU;RU
Success;1299;;140;6;Other;1;0,006890758;0,017650065;0,972215025;1;Oilseed;1;1;AT;Other
Success;1300;614;32;1;SP;1;0,003217068;0,021159902;0,978763939;0,995892857;Oilseed;0;0;IT;Other
Failure;1301;;79;1;SP;1;0,006330976;0,149340658;1,024799008;1;Rendering;1;1;FR;FR
Failure;1302;;9;1;Other;1;0,019405607;0,149340658;0,975866843;1;Rendering;1;0;FR;FR
Success;1303;;163;50;SP;1;0,005423144;0,014710869;0,942265944;0,514497537;Oilseed;0;0;TR;Other
Success;1304;;21;15;SV;1;0,0089365;0,014710869;1,019067179;1;Oilseed;1;1;TR;Other
Success;1305;615;139;2;SP;1;0,019538491;0,032064225;1,131050339;1;Oilseed;1;0;DK;Other
Failure;1306;;36;1;SP;1;0,006161744;0,006161744;1;1;Oilseed;0;0;CY;Other
Failure;1307;;36;1;SP;1;0,006161744;0,006161744;1,050963368;1;Oilseed;0;0;CY;Other
Failure;1308;;123;10;SP;2;0,003457051;0,010104625;0,801891451;0,693514943;Rendering;0;0;MX;Other
Failure;1309;;3;1;SP;1;0,012672497;0,24288004;1,074828084;1;Oilseed;1;1;DE;DE
Success;1310;616;3;0;SP;1;0,012672497;0,24288004;1,062457498;1;Oilseed;1;1;DE;DE
Success;1311;617;33;10;SP;1;0,001215816;0,24288004;1,849394011;1;Oilseed;1;1;DE;DE
Success;1312;;19;1;SP;1;0,016754912;0,049273194;1;1;Oilseed;1;1;HU;Other
Failure;1313;;207;1;Other;1;0,000140398;0,031120862;1;1;Rendering;0;0;US;US
Failure;1314;;38;1;SP;1;0,003375814;0,015899797;0,785892355;0,910600255;Oilseed;1;1;GB;GB
Success;1315;;58;1;SP;1;0,011657752;0,149340658;0,904768617;1;Rendering;1;1;FR;FR
Failure;1316;;36;1;SP;1;0,006161744;0,006161744;0,935152299;0,874456857;Oilseed;0;0;CY;Other
Success;1317;618;78;0;SP;1;0,003002838;0,24288004;1,754819504;0,652569057;Rendering;0;0;DE;DE
Success;1318;;13;1;SP;1;0,005186831;0,005186831;1,191392484;1;Oilseed;0;0;BA;Other
Success;1319;;83;1;Other;1;0,001451012;0,005698601;0,785324131;0,958728022;Oilseed;0;0;XS;Other
Success;1320;619;96;0;SV;1;0,004160797;0,24288004;1,205776561;1;Rendering;0;0;DE;DE
Success;1321;620;103;0;SP;1;0,001786465;0,00794596;1,221110642;0,6039234;Rendering;1;1;BE;Other
Success;1322;621;76;1;SP;2;0,003556921;0,24288004;0,944908693;0,789731051;Rendering;1;1;DE;DE
Failure;1323;;121;120;SP;1;0,013830641;0,24288004;0,983559785;0,288897239;Oilseed;1;0;DE;DE
Success;1324;622;68;2;SP;1;0,004581255;0,24288004;1,12451375;0,983396749;Rendering;1;1;DE;DE
Success;1325;623;43;0;SP;1;0,013369167;0,24288004;0,920937143;0,62242341;Rendering;1;1;DE;DE
Failure;1326;;208;1;Other;1;0;0,01187804;1;0,556600792;Rendering;0;0;ES;Other
Failure;1327;;121;70;SP;1;0,013830641;0,24288004;1,897817659;0,614708926;Oilseed;1;0;DE;DE
Failure;1328;;73;25;SP;1;0,005132408;0,24288004;0,947626423;0,846153846;Rendering;1;1;DE;DE
Failure;1329;;209;1;SP;1;6,72E-05;0,015899797;0,961763242;0,271274921;Rendering;0;0;GB;GB
Success;1330;624;200;0;SP;1;0,000582025;0,015899797;1,488065708;0,435265625;Oilseed;0;0;GB;GB
Success;1331;625;74;0;SP;1;0,006753649;0,09008607;0,928108044;0,509117838;Rendering;1;1;PL;PL
Failure;1332;;160;54;SP;2;0,005357712;0,00753768;1,058450951;0,273773;Oilseed;1;0;PT;Other
Failure;1333;;87;1;SV;1;0,003127749;0,24288004;1,48769897;0,381519029;Rendering;0;0;DE;DE
Success;1334;;210;54;SP;1;0,00149578;0,031120862;0,622268921;0,548200676;Oilseed;0;0;US;US
Success;1335;626;87;0;SP;1;0,003127749;0,24288004;0,857297759;0,375408052;Rendering;0;0;DE;DE
Failure;1336;;153;1;SP;1;0,008503882;0,021159902;0,930488065;0,535698914;Oilseed;0;0;IT;Other
Success;1337;627;145;0;SP;1;0,023432025;0,031120862;1,012004926;1;Rendering;1;0;US;US
Failure;1338;;87;3;SP;1;0,003127749;0,24288004;1,61924864;0,351273885;Rendering;0;0;DE;DE
Success;1339;628;21;0;SP;1;0,0089365;0,014710869;1,339992518;1;Oilseed;1;1;TR;Other
Success;1340;629;73;1;Other;1;0,005132408;0,24288004;2,124070889;0,401566265;Rendering;1;1;DE;DE
Failure;1341;;72;1;SP;1;0,008894011;0,149340658;1;1;Rendering;1;1;FR;FR
Success;1342;630;5;1;SP;1;0,009883245;0,014651249;0,909279522;0,348956898;Rendering;0;0;HR;Other
Success;1343;;100;90;SP;1;0,002854899;0,021779501;0,896006947;0,501651902;Rendering;0;0;AU;Other
Success;1344;;66;3;SP;1;0,007122733;0,009992597;1,20747057;0,283007879;Rendering;1;1;NL;Other
Failure;1345;;211;2;SP;1;0,000138693;0,002185249;0,756730321;1;Oilseed;1;0;CA;Other
Failure;1346;;34;10;Other;1;0,032574028;0,037934649;3,098162119;1;Oilseed;0;0;RU;RU
Success;1347;;21;2;SP;1;0,0089365;0,014710869;0,845035993;0,494566029;Oilseed;1;1;TR;Other
Failure;1348;;66;1;SP;1;0,007122733;0,009992597;1,144104623;0,30030727;Rendering;1;1;NL;Other
Success;1349;631;76;0;SP;1;0,003556921;0,24288004;0,943364354;0,454363547;Rendering;1;1;DE;DE
Success;1350;632;73;0;Other;1;0,005132408;0,24288004;0,926843335;0,610674435;Rendering;1;1;DE;DE
Failure;1351;;211;1;SP;1;0,000138693;0,002185249;0,717776102;1;Oilseed;1;0;CA;Other
Failure;1352;;212;2;SP;1;0,001363665;0,031120862;0,467792555;1;Oilseed;1;0;US;US
Success;1353;633;37;0;SP;1;0,007570333;0,09008607;0,988539342;0,551091883;Oilseed;1;1;PL;PL
Failure;1354;;139;1;SP;1;0,019538491;0,032064225;1;1;Oilseed;1;0;DK;Other
Success;1355;;37;2;SP;1;0,007570333;0,09008607;1,033354425;1;Oilseed;1;1;PL;PL
Success;1356;634;131;1;SV;2;0,008894011;0,149340658;0,953288947;0,357756308;Rendering;1;1;FR;FR
Success;1357;;131;1;SV;1;0,008894011;0,149340658;1,103202275;0,635448652;Rendering;1;1;FR;FR
Success;1358;;31;108;EP;1;0,000278649;0,017650065;1,004043766;0,636363636;Oilseed;0;0;AT;Other
Failure;1359;;160;1;SP;1;0,005357712;0,00753768;1,028854317;0,556893688;Oilseed;1;0;PT;Other
Failure;1360;;34;1;Other;2;0,032574028;0,037934649;1;1;Oilseed;0;0;RU;RU
Success;1361;;15;2;SP;1;0,008587915;0,24288004;1,056821615;0,708118805;Oilseed;0;0;DE;DE
Success;1362;635;3;3;SP;1;0,012672497;0,24288004;1,105980617;1;Oilseed;1;1;DE;DE
Success;1363;636;126;0;SP;1;0,029408083;0,049273194;1,001728096;0,475242382;Oilseed;1;0;HU;Other
Failure;1364;;126;1;SP;1;0,029408083;0,049273194;1,013114348;0,28561604;Oilseed;1;0;HU;Other
Failure;1365;;131;1;SV;1;0,008894011;0,149340658;0,91603829;1;Rendering;1;1;FR;FR
Failure;1366;;131;1;SV;1;0,008894011;0,149340658;0,985236898;1;Rendering;1;1;FR;FR
Success;1367;637;213;36;SP;1;0,00143723;0,031120862;0,686338204;0,223144241;Oilseed;0;0;US;US
Failure;1368;;153;1;SV;1;0,008503882;0,021159902;0,960421481;0,326129733;Oilseed;0;0;IT;Other
Success;1369;638;3;36;SP;1;0,012672497;0,24288004;1,154666128;1;Oilseed;1;1;DE;DE
Failure;1370;;78;50;SP;1;0,003002838;0,24288004;1,277273977;0,378134873;Rendering;0;0;DE;DE
Failure;1371;;25;1;SP;1;0,001363665;0,031120862;0,632841535;0,22537546;Oilseed;0;0;US;US
Success;1372;;119;1;SP;1;0,011196156;0,011196156;0,898102054;0,227299112;Oilseed;0;0;LT;Other
Failure;1373;;36;1;SP;1;0,006161744;0,006161744;1,030217185;0,587010177;Oilseed;0;0;CY;Other
Success;1374;639;145;0;SP;1;0,023432025;0,031120862;1,076938351;1;Rendering;1;0;US;US
Failure;1375;;34;1;Other;1;0,032574028;0,037934649;1,362290196;1;Oilseed;0;0;RU;RU
Failure;1376;;27;3;SP;1;0,01795518;0,24288004;1;1;Oilseed;1;1;DE;DE
Success;1377;640;185;1;SP;1;0,002726812;0,017650065;1,016381314;1;Oilseed;0;0;AT;Other
Success;1378;641;28;0;Other;1;0,007770044;0,24288004;0,906952517;1;Oilseed;1;0;DE;DE
Success;1379;642;108;2;SP;1;0,025499469;0,24288004;1,13697494;1;Oilseed;0;0;DE;DE
Failure;1380;;3;2;SP;1;0,012672497;0,24288004;1,063481599;0,6875;Oilseed;1;1;DE;DE
Success;1381;;127;2;SP;1;0,001948352;0,008949443;1,113957297;0,379775737;Oilseed;0;0;RO;Other
Failure;1382;;21;1;SP;1;0,0089365;0,014710869;1,069547125;1;Oilseed;1;1;TR;Other
Success;1383;643;21;54;SP;1;0,0089365;0,014710869;1,036804115;0,30284972;Oilseed;1;1;TR;Other
Failure;1384;;153;1;SP;1;0,008503882;0,021159902;1,134509471;0,860636297;Oilseed;0;0;IT;Other
Failure;1385;;25;54;SP;1;0,002011846;0,031120862;0,632460381;0,236284354;Oilseed;0;0;US;US
Success;1386;644;80;0;SP;1;0,004519341;0,09008607;0,980739943;0,367274251;Rendering;1;1;PL;PL
Success;1387;;93;1;SP;1;0,002612594;0,023240521;0,93789575;0,649198357;Rendering;1;1;NO;Other
Success;1388;645;3;0;SP;1;0,012672497;0,24288004;1,093071286;0,680490533;Oilseed;1;1;DE;DE
Success;1389;646;3;0;SP;1;0,012672497;0,24288004;1,094158355;0,278273021;Oilseed;1;1;DE;DE
Success;1390;647;75;0;SP;1;0,005203563;0,023240521;1,022957054;1;Rendering;1;1;NO;Other
Success;1391;648;93;1;SP;1;0,002612594;0,023240521;0,952161062;1;Rendering;1;1;NO;Other
Success;1392;649;73;1;SP;1;0,005132408;0,24288004;1,014285402;1;Rendering;1;1;DE;DE
Failure;1393;;36;1;SP;1;0,006161744;0,006161744;1,021752366;0,99584996;Oilseed;0;0;CY;Other
Success;1394;650;43;0;SP;2;0,013369167;0,24288004;0,999367297;0,998718395;Rendering;1;1;DE;DE
Failure;1395;;37;35;SP;1;0,007570333;0,09008607;1,045654807;0,776119403;Oilseed;1;1;PL;PL
Success;1396;651;93;0;SP;1;0,002612594;0,023240521;2,512059603;1;Rendering;1;1;NO;Other
Success;1397;;96;75;SV;1;0,004160797;0,24288004;1,0601356;0,401416279;Rendering;0;0;DE;DE
Success;1398;;23;80;SP;1;0,011855655;0,24288004;1,06427976;0,420841955;Oilseed;1;1;DE;DE
Failure;1399;;36;256;SP;1;0,006161744;0,006161744;0,725493675;0,917188252;Oilseed;0;0;CY;Other
Success;1400;652;135;0;SP;1;0,015985666;0,149340658;0,841302606;1;Oilseed;1;0;FR;FR
Success;1401;653;9;0;Other;1;0,019405607;0,149340658;1,032354553;0,93739953;Rendering;1;0;FR;FR
Success;1402;;79;1;SP;1;0,006330976;0,149340658;1,053078022;1;Rendering;1;1;FR;FR
Failure;1403;;172;1;SP;1;0,005591901;0,013483314;1,037950256;0,275677962;Oilseed;0;0;UA;Other
Success;1404;654;37;0;SP;1;0,007570333;0,09008607;1,112841248;0,3304659;Oilseed;1;1;PL;PL
Failure;1405;;98;1;SP;1;0,003216046;0,24288004;0,91298291;0,321818662;Rendering;0;0;DE;DE
Success;1406;;61;1;SP;1;0,01832899;0,021779501;1,07624784;0,966878348;Oilseed;1;1;AU;Other
Failure;1407;;34;1;Other;1;0,032574028;0,037934649;1,030259072;0,266277255;Oilseed;0;0;RU;RU
Success;1408;655;98;2;SP;1;0,003216046;0,24288004;0,970115239;0,508474576;Rendering;0;0;DE;DE
Failure;1409;;98;1;SP;1;0,003216046;0,24288004;0,826848506;0,81742695;Rendering;0;0;DE;DE
Success;1410;;92;1;SP;1;0,008000777;0,149340658;1,083595729;0,334956522;Oilseed;1;0;FR;FR
Failure;1411;;92;1;SP;1;0,008000777;0,149340658;0,971229513;0,591448975;Oilseed;1;0;FR;FR
Failure;1412;;92;1;SP;1;0,008000777;0,149340658;1;1;Oilseed;1;0;FR;FR
Success;1413;;92;1;SP;1;0,008000777;0,149340658;0,993981197;0,592307692;Oilseed;1;0;FR;FR
Failure;1414;;144;15;SP;1;3,71E-05;0,005698601;0,985306827;0,614700474;Oilseed;0;0;XS;Other
Success;1415;;13;3;SP;1;0,005186831;0,005186831;0,946373235;0,468324832;Oilseed;0;0;BA;Other
Success;1416;;14;6;Other;1;0,000440498;0,000857283;1,005063386;1;Oilseed;0;0;MK;Other
Failure;1417;;211;54;SP;1;0,000138693;0,002185249;0,632841535;0,22537546;Oilseed;1;0;CA;Other
Success;1418;656;94;1;SP;2;0,003576347;0,24288004;1,102660174;0,408081326;Rendering;0;0;DE;DE
Success;1419;657;85;8;SV;1;0,002306495;0,24288004;0,94877162;0,750179601;Rendering;0;0;DE;DE
Failure;1420;;212;54;SP;1;0,001363665;0,031120862;0,678238576;0,236724455;Oilseed;1;0;US;US
Failure;1421;;212;36;SP;1;0,001363665;0,031120862;0,680926085;0,211990511;Oilseed;1;0;US;US
Success;1422;;19;2;SV;1;0,016754912;0,049273194;1,024018337;0,346786064;Oilseed;1;1;HU;Other
Success;1423;;110;1;SP;1;0,000790028;0,24288004;0,992617258;0,414405525;Oilseed;0;0;DE;DE
Success;1424;658;3;1;SP;1;0,012672497;0,24288004;1,535318031;1;Oilseed;1;1;DE;DE
Failure;1425;;54;42;Other;1;0,015902771;0,24288004;1,339502206;0,863563673;Rendering;1;1;DE;DE
Failure;1426;;211;36;SP;1;0,000138693;0,002185249;0,674512848;0,206358019;Oilseed;1;0;CA;Other
Success;1427;659;3;100;SP;2;0,012672497;0,24288004;1,000112352;1;Oilseed;1;1;DE;DE
Success;1428;660;50;1;SP;1;0,00282042;0,24288004;3,666005993;1;Rendering;1;1;DE;DE
Success;1429;661;19;3;SP;1;0,016754912;0,049273194;1,112159797;0,270504748;Oilseed;1;1;HU;Other
Success;1430;662;50;1;SP;1;0,00282042;0,24288004;0,978025651;0,782085645;Rendering;1;1;DE;DE
Success;1431;663;98;1;SP;1;0,003216046;0,24288004;0,999723705;0,971806526;Rendering;0;0;DE;DE
Failure;1432;;135;2;SP;1;0,015985666;0,149340658;0,969367843;0,460739779;Oilseed;1;0;FR;FR
Success;1433;664;50;50;SP;1;0,00282042;0,24288004;0,94616943;0,512211006;Rendering;1;1;DE;DE
Success;1434;;135;1;SP;1;0,015985666;0,149340658;1,17392507;1;Oilseed;1;0;FR;FR
Success;1435;665;6;16;SP;1;0,015086146;0,018512827;0,835656419;0,558144239;Oilseed;1;0;AE;Other
Success;1436;666;161;1;SP;2;0,007531651;0,013483314;1,041586989;0,711812997;Oilseed;1;1;UA;Other
Success;1437;667;214;1;SP;3;0;0,00543695;0,860449259;0,875716584;Oilseed;0;0;MY;Other
Success;1438;668;34;1;SP;1;0,032574028;0,037934649;1,247481438;1;Oilseed;0;0;RU;RU
Failure;1439;;36;2;SP;1;0,006161744;0,006161744;1,052119225;0,322200089;Oilseed;0;0;CY;Other
Success;1440;669;214;1;SP;2;0;0,00543695;0,616607107;1;Oilseed;0;0;MY;Other
Success;1441;670;186;1;SP;2;0,006161744;0,09008607;1,112502282;0,233607881;Oilseed;0;0;PL;PL
Success;1442;671;200;1;SP;2;9,04E-05;0,015899797;1,406436744;1;Oilseed;0;0;GB;GB
Failure;1443;;9;1;Other;1;0,019405607;0,149340658;2,156025933;0,732056755;Rendering;1;0;FR;FR
Failure;1444;;34;1;SP;1;0,032574028;0,037934649;0,980462033;0,794952681;Oilseed;0;0;RU;RU
Success;1445;;135;1;SP;1;0,015985666;0,149340658;0,968487858;0,996618504;Oilseed;1;0;FR;FR
Success;1446;;133;100;SP;1;0,008735329;0,008735329;1,021950398;0,313747175;Oilseed;0;0;FI;Other
Success;1447;672;74;0;SP;1;0,006753649;0,09008607;0,958835874;0,469884893;Rendering;1;1;PL;PL
Failure;1448;;6;1;SP;1;0,015086146;0,018512827;1,000908297;1;Oilseed;1;0;AE;Other
Success;1449;673;3;1;SP;2;0,012672497;0,24288004;1,227402697;1;Oilseed;1;1;DE;DE
Success;1450;;82;1;SP;1;0,000847688;0,149340658;1,121238288;1;Rendering;1;1;FR;FR
Success;1451;674;34;0;SP;1;0,032574028;0,037934649;1,210614279;1;Oilseed;0;0;RU;RU
Success;1452;675;168;1;SV;1;0,00077686;0,24288004;1,017311302;0,561468103;Rendering;0;0;DE;DE
Success;1453;676;210;0;SP;1;0,00149578;0,031120862;0,606494142;0,647678599;Oilseed;0;0;US;US
Failure;1454;;123;1;SP;1;0,002596645;0,010104625;0,999963064;1;Rendering;0;0;MX;Other
Success;1455;677;77;0;SP;1;0,009222167;0,09008607;0,960727958;0,485075655;Rendering;1;1;PL;PL
Success;1456;678;9;0;Other;1;0,019405607;0,149340658;2,489000728;1;Rendering;1;0;FR;FR
Success;1457;;27;1;SP;1;0,01795518;0,24288004;1,718544569;1;Oilseed;1;1;DE;DE
Success;1458;679;77;1;SP;1;0,009222167;0,09008607;0,917235656;0,813094623;Rendering;1;1;PL;PL
Success;1459;680;26;1;SP;2;0,002074379;0,149340658;1,390274444;0,32522524;Oilseed;1;0;FR;FR
Success;1460;;153;57;SP;1;0,008503882;0,021159902;1,010699904;0,585417175;Oilseed;0;0;IT;Other
Success;1461;;13;1;SP;1;0,005186831;0,005186831;0,990380857;1;Oilseed;0;0;BA;Other
Success;1462;681;77;0;SP;1;0,009222167;0,09008607;0,897100584;0,714010283;Rendering;1;1;PL;PL
Failure;1463;;215;1;SP;1;0,003929188;0,021159902;1,014539664;0,486443381;Oilseed;0;0;IT;Other
Success;1464;682;34;0;SP;1;0,032574028;0,037934649;1,079541093;1;Oilseed;0;0;RU;RU
Success;1465;683;13;1;SP;2;0,005186831;0,005186831;1,092408795;0,229147434;Oilseed;0;0;BA;Other
Failure;1466;;215;54;SP;1;0,003929188;0,021159902;0,942041112;0,553792635;Oilseed;0;0;IT;Other
Failure;1467;;146;2;SP;2;0,001857422;0,031120862;1,002794;1;Oilseed;1;0;US;US
Success;1468;;79;1;SP;1;0,006330976;0,149340658;1,027219073;0,330362631;Rendering;1;1;FR;FR
Success;1469;;27;2;SP;1;0,01795518;0,24288004;1,115464552;0,73934269;Oilseed;1;1;DE;DE
Success;1470;684;216;0;SP;1;0,002011846;0,002185249;0,711406887;0,53367256;Oilseed;1;0;CA;Other
Success;1471;685;168;1;SV;2;0,00077686;0,24288004;1,043385814;0,694665486;Rendering;0;0;DE;DE
Failure;1472;;176;1;Other;3;0,000221493;0,149340658;1,171745707;0,68426077;Oilseed;0;0;FR;FR
Success;1473;;153;1;SP;1;0,008503882;0,021159902;0,945332559;0,984829223;Oilseed;0;0;IT;Other
Success;1474;;19;5;SP;1;0,016754912;0,049273194;1,086645858;0,571256039;Oilseed;1;1;HU;Other
Success;1475;;176;1;Other;1;0,000221493;0,149340658;1,317498639;1;Oilseed;0;0;FR;FR
Success;1476;686;140;0;Other;1;0,006890758;0,017650065;1;1;Oilseed;1;1;AT;Other
Failure;1477;;9;1;Other;2;0,011354609;0,149340658;0,915661554;1;Rendering;1;0;FR;FR
Failure;1478;;9;1;Other;2;0,011354609;0,149340658;1;1;Rendering;1;0;FR;FR
Success;1479;;13;1;SP;1;0,005186831;0,005186831;2,752489642;1;Oilseed;0;0;BA;Other
Success;1480;687;136;1;Other;3;0,001072395;0,149340658;1,441319113;1;Oilseed;1;0;FR;FR
Success;1481;688;61;1710;SP;2;0,01832899;0,021779501;1,138856074;0,309176604;Oilseed;1;1;AU;Other
Success;1482;689;109;0;SP;1;0,00010732;0,017650065;0,964916157;0,515584416;Rendering;1;1;AT;Other
Failure;1483;;2;4;SP;1;0,005747758;0,005747758;1,053391621;0,270586774;Oilseed;1;0;SE;Other
Success;1484;690;96;0;SV;1;0,004160797;0,24288004;0,832223823;1;Rendering;0;0;DE;DE
Failure;1485;;34;1;SP;1;0,032574028;0,037934649;1,197795036;1;Oilseed;0;0;RU;RU
Failure;1486;;34;1;SP;1;0,032574028;0,037934649;1,106088386;1;Oilseed;0;0;RU;RU
Success;1487;691;135;0;SP;1;0,015985666;0,149340658;0,948695337;1;Oilseed;1;0;FR;FR
Success;1488;;13;1;SP;1;0,005186831;0,005186831;1,019878607;1;Oilseed;0;0;BA;Other
Success;1489;;15;1;Other;1;0,008587915;0,24288004;0,998805265;1;Oilseed;0;0;DE;DE
Failure;1490;;145;1;SP;1;0,023432025;0,031120862;0,929003666;0,767364954;Rendering;1;0;US;US
Failure;1491;;67;42;SP;1;0,003045604;0,017650065;1,16396888;0,370619946;Rendering;0;0;AT;Other
Failure;1492;;123;42;SP;1;0,002596645;0,010104625;0,898296796;0,448135905;Rendering;0;0;MX;Other
Success;1493;;13;2;SP;1;0,005186831;0,005186831;1,038416149;0,762910798;Oilseed;0;0;BA;Other
Failure;1494;;160;60;SP;1;0,005357712;0,00753768;1,065787177;0,25683625;Oilseed;1;0;PT;Other
Failure;1495;;72;1;SP;1;0,011354609;0,149340658;2,289153886;1;Rendering;1;1;FR;FR
Failure;1496;;61;1;SP;1;0,01832899;0,021779501;0,926875078;0,421693777;Oilseed;1;1;AU;Other
Success;1497;;126;1;SP;1;0,029408083;0,049273194;0,965221974;0,793047956;Oilseed;1;0;HU;Other
Failure;1498;;36;54;SP;1;0,006161744;0,006161744;0,913550887;1;Oilseed;0;0;CY;Other
Failure;1499;;36;54;SP;1;0,006161744;0,006161744;1,154930264;0,272737868;Oilseed;0;0;CY;Other
Success;1500;692;145;1;SP;1;0,023432025;0,031120862;1,375703655;0,866327961;Rendering;1;0;US;US
Success;1501;;157;2;SP;1;0,004768004;0,014651249;1,050942128;0,41334569;Oilseed;0;0;HR;Other
Success;1502;693;3;0;SP;1;0,012672497;0,24288004;1,049806675;1;Oilseed;1;1;DE;DE
Failure;1503;;62;1;SP;1;0,008667771;0,24288004;0,883991958;0,500976795;Oilseed;0;0;DE;DE
Success;1504;694;61;6;SP;2;0,01832899;0,021779501;0,747302427;0,803120282;Oilseed;1;1;AU;Other
Success;1505;695;34;0;SP;1;0,032574028;0,037934649;1,143838125;0,921043564;Oilseed;0;0;RU;RU
Success;1506;696;12;6;Other;1;0,021882417;0,24288004;1,093817136;1;Oilseed;1;1;DE;DE
Success;1507;697;2;1;SP;1;0,005747758;0,005747758;1,304980837;1;Oilseed;1;0;SE;Other
Success;1508;;97;52;Other;2;0,008354832;0,01187804;1,048776445;0,401784334;Oilseed;1;0;ES;Other
Success;1509;;136;1;Other;1;0,001072395;0,149340658;1,052651227;0,342429715;Oilseed;1;0;FR;FR
Success;1510;;54;50;Other;1;0,015902771;0,24288004;1,053989131;0,37625072;Rendering;1;1;DE;DE
Failure;1511;;143;36;SP;1;0,000881389;0,000881389;0,898813167;0,495494012;Oilseed;0;0;CL;Other
Failure;1512;;11;12;Other;1;7,15E-05;0,149340658;1,009073723;0,790825688;Rendering;0;0;FR;FR
Failure;1513;;217;500;SP;1;0;0,013483314;0,930489675;0,571522957;Oilseed;1;0;UA;Other
Success;1514;;123;1;SP;1;0,002596645;0,010104625;0,950952153;1;Rendering;0;0;MX;Other
Success;1515;698;139;1;SP;1;0,019538491;0,032064225;1,086651094;0,335186554;Oilseed;1;0;DK;Other
Success;1516;699;212;0;SP;1;0,001363665;0,031120862;0,61498616;0,450611142;Oilseed;1;0;US;US
Success;1517;700;212;0;SP;1;0,001363665;0,031120862;0,715615172;0,626752619;Oilseed;1;0;US;US
Success;1518;701;50;0;SV;1;0,00282042;0,24288004;2,263147587;1;Rendering;1;1;DE;DE
Failure;1519;;202;1;SV;1;0,002650587;0,00528089;0,970538809;0,467150788;Rendering;0;0;IE;Other
Success;1520;702;98;75;SP;1;0,003216046;0,24288004;0,952023785;0,419453244;Rendering;0;0;DE;DE
Failure;1521;;153;1;SP;1;0,008503882;0,021159902;1,016320441;0,291608877;Oilseed;0;0;IT;Other
Failure;1522;;153;1;SV;1;0,008503882;0,021159902;1,033868152;0,326128884;Oilseed;0;0;IT;Other
Failure;1523;;179;1;Other;1;0,008894011;0,149340658;1,003261244;0,853280696;Rendering;1;1;FR;FR
Failure;1524;;211;1;SP;1;0,000138693;0,002185249;0,541882864;1;Oilseed;1;0;CA;Other
Failure;1525;;19;5;SP;1;0,016754912;0,049273194;1,07305879;0,241181166;Oilseed;1;1;HU;Other
Success;1526;703;96;0;SV;1;0,004160797;0,24288004;0,9123681;1;Rendering;0;0;DE;DE
Failure;1527;;110;1;SP;1;0,000790028;0,24288004;1,034919434;0,259821139;Oilseed;0;0;DE;DE
Success;1528;704;139;1;SP;1;0,019538491;0,032064225;1,194341158;1;Oilseed;1;0;DK;Other
Failure;1529;;61;1;SP;1;0,01832899;0,021779501;0,924947854;1;Oilseed;1;1;AU;Other
Failure;1530;;72;1;SP;2;0,023541794;0,149340658;1;1;Rendering;1;1;FR;FR
Success;1531;705;27;0;SP;1;0,01795518;0,24288004;2,506166653;1;Oilseed;1;1;DE;DE
Success;1532;;106;2;SP;1;0,001861453;0,001861453;0,854843251;1;Oilseed;0;0;NG;Other
Failure;1533;;153;50;SP;1;0,008503882;0,021159902;1,010453679;0,345347433;Oilseed;0;0;IT;Other
Success;1534;706;109;0;SP;1;0,00010732;0,017650065;0,9551526;0,531343284;Rendering;1;1;AT;Other
Success;1535;707;18;1;SP;1;0,012238261;0,24288004;1,068522398;0,684274438;Oilseed;1;1;DE;DE
Success;1536;;218;1;SP;2;0,003072929;0,003072929;1,022591624;0,354594066;Oilseed;0;0;BD;Other
Failure;1537;;62;44;SP;1;0,008667771;0,24288004;0,909988149;0,344599461;Oilseed;0;0;DE;DE
Failure;1538;;219;1;SP;2;0,003110708;0,24288004;0,956588792;0,771558531;Rendering;1;1;DE;DE
Success;1539;;156;3;Other;1;0,006115614;0,015798616;0,919813536;1;Oilseed;1;0;CZ;Other
Failure;1540;;202;1;SV;2;0,002650587;0,00528089;1,033752948;0,641968482;Rendering;0;0;IE;Other
Success;1541;708;215;0;SP;1;0,003929188;0,021159902;0,848347988;1;Oilseed;0;0;IT;Other
Success;1542;709;43;0;SP;1;0,013369167;0,24288004;0,962275017;0,457499185;Rendering;1;1;DE;DE
Success;1543;710;3;1;SP;1;0,012672497;0,24288004;0,957071515;1;Oilseed;1;1;DE;DE
Success;1544;711;43;0;SP;1;0,013369167;0,24288004;0,962275017;0,457499185;Rendering;1;1;DE;DE
